Index,Zeit[s],Drehzahl[1/min],Generatorspannung[V],Motorspannung[V],Strommessung[A],Temperatur[C]
17883, 8.9410, 133.1581, 0.1404, 3.3698, 0.1740, 19.6548
17884, 8.9415, 133.1581, 0.1306, 3.3889, 0.1740, 19.6552
17885, 8.9420, 132.0224, 0.1770, 3.3645, 0.1943, 19.6552
17886, 8.9425, 132.5902, 0.1453, 3.3938, 0.1699, 19.6555
17887, 8.9430, 132.5902, 0.1526, 3.3816, 0.1801, 19.6561
17888, 8.9435, 133.1581, 0.1550, 3.3908, 0.1882, 19.6561
17889, 8.9440, 132.5902, 0.1526, 3.3620, 0.1964, 19.6565
17890, 8.9445, 132.5902, 0.1550, 3.3547, 0.2025, 19.6566
17891, 8.9450, 133.1581, 0.1673, 3.3655, 0.2147, 19.6566
17892, 8.9455, 133.1581, 0.1770, 3.3479, 0.2187, 19.6565
17893, 8.9460, 133.1581, 0.1746, 3.3303, 0.2228, 19.6569
17894, 8.9465, 133.7259, 0.1746, 3.3542, 0.2187, 19.6564
17895, 8.9470, 133.1581, 0.1868, 3.3352, 0.2187, 19.6561
17896, 8.9475, 132.5902, 0.1746, 3.3655, 0.2147, 19.6555
17897, 8.9480, 132.5902, 0.1770, 3.3874, 0.1964, 19.6551
17898, 8.9485, 132.0224, 0.1819, 3.3454, 0.1943, 19.6550
17899, 8.9490, 132.5902, 0.1770, 3.3342, 0.1984, 19.6550
17900, 8.9495, 132.0224, 0.1795, 3.3826, 0.2004, 19.6552
17901, 8.9500, 131.4545, 0.1795, 3.3586, 0.2045, 19.6555
17902, 8.9505, 132.5902, 0.1795, 3.3317, 0.2004, 19.6555
17903, 8.9510, 132.5902, 0.1795, 3.3635, 0.2004, 19.6551
17904, 8.9515, 132.0224, 0.1819, 3.3874, 0.1964, 19.6552
17905, 8.9520, 131.4545, 0.1746, 3.3835, 0.1943, 19.6552
17906, 8.9525, 130.8867, 0.1721, 3.3571, 0.2004, 19.6555
17907, 8.9530, 131.4545, 0.1697, 3.3669, 0.1923, 19.6556
17908, 8.9535, 131.4545, 0.1306, 3.3620, 0.1964, 19.6556
17909, 8.9540, 130.3189, 0.1599, 3.3840, 0.1780, 19.6548
17910, 8.9545, 130.3189, 0.1648, 3.3625, 0.1801, 19.6544
17911, 8.9550, 129.7510, 0.1453, 3.3137, 0.2208, 19.6547
17912, 8.9555, 129.7510, 0.1233, 3.3401, 0.2147, 19.6552
17913, 8.9560, 129.7510, 0.1477, 3.3186, 0.2167, 19.6554
17914, 8.9565, 130.3189, 0.1428, 3.3401, 0.2147, 19.6557
17915, 8.9570, 129.7510, 0.1453, 3.3274, 0.2147, 19.6560
17916, 8.9575, 130.3189, 0.1453, 3.3415, 0.2187, 19.6560
17917, 8.9580, 129.1832, 0.1380, 3.3161, 0.2187, 19.6558
17918, 8.9585, 129.1832, 0.1209, 3.4314, 0.2391, 19.6558
17919, 8.9590, 129.1832, 0.1331, 3.4505, 0.2391, 19.6556
17920, 8.9595, 130.3189, 0.1380, 3.4241, 0.2452, 19.6555
17921, 8.9600, 129.1832, 0.1306, 3.5819, 0.2513, 19.6555
17922, 8.9605, 129.1832, 0.1428, 3.5843, 0.2493, 19.6557
17923, 8.9610, 132.5902, 0.1428, 3.6107, 0.2432, 19.6561
17924, 8.9615, 133.7259, 0.1453, 3.7890, 0.2269, 19.6562
17925, 8.9620, 133.7259, 0.1380, 3.7358, 0.2289, 19.6558
17926, 8.9625, 133.7259, 0.1331, 3.7421, 0.2289, 19.6558
17927, 8.9630, 133.7259, 0.1502, 3.7817, 0.2330, 19.6554
17928, 8.9635, 135.4294, 0.1599, 3.7841, 0.2309, 19.6558
17929, 8.9640, 135.4294, 0.1721, 3.7426, 0.2391, 19.6558
17930, 8.9645, 136.5651, 0.1550, 3.7670, 0.2187, 19.6562
17931, 8.9650, 135.9973, 0.1624, 3.7323, 0.2370, 19.6561
17932, 8.9655, 135.9973, 0.1770, 3.7421, 0.2289, 19.6561
17933, 8.9660, 135.9973, 0.1673, 3.7783, 0.2147, 19.6563
17934, 8.9665, 136.5651, 0.1746, 3.7177, 0.2493, 19.6563
17935, 8.9670, 138.2686, 0.1673, 3.7494, 0.2228, 19.6560
17936, 8.9675, 138.2686, 0.1477, 3.7348, 0.2350, 19.6563
17937, 8.9680, 138.8364, 0.1990, 3.9053, 0.2411, 19.6567
17938, 8.9685, 139.4043, 0.2307, 3.8838, 0.2696, 19.6571
17939, 8.9690, 138.2686, 0.2014, 3.8774, 0.2432, 19.6575
17940, 8.9695, 139.9721, 0.1819, 3.8662, 0.2472, 19.6575
17941, 8.9700, 141.1078, 0.1941, 4.0132, 0.2676, 19.6579
17942, 8.9705, 141.6756, 0.1892, 4.0250, 0.2737, 19.6572
17943, 8.9710, 140.5400, 0.1892, 4.0035, 0.2757, 19.6566
17944, 8.9715, 141.1078, 0.1917, 4.1452, 0.2900, 19.6559
